i want to leave you with one last thought .	最後我想留給你們一個想法 。
but how do you get the word out tomorrow we're going to start the boycott when you don't have facebook , texting , twitter , none of that ?	但明天你要如何把這個字拿出來 , 當我們沒有臉書、簡訊、推特時 , 我們要如何開始 ?
it's 30 to 90 milliliters of blood , which is one to three ounces , and it can be more , and i know it seems like it's more a lot of the times .	這是30到90公里的血液 , 也就是1到3公里 , 更有可能是更多的血液 , 我知道它看起來更常見 。
news sources plastered photos of me all over to sell newspapers , banner ads online , and to keep people tuned to the tv .	新聞來源是我全部拍攝的照片 , 賣報紙、班納廣告 , 並讓人們關注電視 。
if you are buying something on the web , you're supposed to put in your address , and you're supposed to choose what country you're from , ok ?	如果你在網路上買些東西 , 你應該要放進你的地址 , 你應該選擇你來自哪個國家 , 好嗎 ?
my aim is to take a simple portrait of anyone who's anything other than 100 percent straight or feels like they fall in the lgbtq spectrum in any way .	我的目標是拍一張簡單的肖像 , 描繪出任何比100%直立的人 , 或是覺得他們在lgbtq光譜上落下的人 。
and right beyond the historic bridge that you can see here , right next to the plaza , you can see that the river looked like a river of trash .	除了你在這裡看到的歷史橋之外 , 在廣場旁邊 , 你可以看到河流看起來像是垃圾河流 。
i'm convinced that if we do that in the humble but extremely important realm of language , we'll be leaving a better future to the next generations .	我相信 , 如果我們在謙遜但極其重要的語言領域中做到這一點 , 我們將會留下更好的未來給下一代 。
and i think that's why many of the most significant people in effective altruism have been people who have had backgrounds in philosophy or economics or math .	我認為這也是為什麼許多有效利他主義中最重要的人 , 都是有哲學、經濟、數學背景的人 。
it's bright and peaceful , and when you stand up in front of it , it's really hard to believe these were military barracks at the end of the '40s .	它很聰明、和平 , 當你站在它面前時 , 很難相信這些是40年代末的軍事欄杆 。
high on the antarctic plateau , over 10 , 000 feet , it's very windy , very cold , very dry , we were exhausted .	在南極板上 , 超過一萬英尺 , 非常風 , 非常乾燥 , 我們累壞了 。
when he finished the story , i said to him , " dick , i wonder what would be the difference between a feynman sandwich and a susskind sandwich . "	當他完成這個故事時 , 我對他說: 「 迪克 , 我納悶 , 費因曼三明治和蘇雪琳三明治之間有什麼差別 。 」
ferguson was issuing an average of over two arrest warrants , per person , per year , mostly for unpaid debt to the courts .	ferguson平均每年有超過兩位最逮捕的戰士 , 大部分是為了不付錢的債務 。
the pleasure system , as you see , which is the internal opiates , there is a hormone oxytocin , is widely spread throughout the brain .	如你所見 , 快樂系統是內部的鴉片 , 有荷爾蒙的催產素 , 廣泛傳遍大腦 。
biological there's autoimmune diseases , where the body attacks itself a little too overzealously and destroys the host , or the person .	生物學上有自體免疫疾病 , 身體本身的攻擊太過時 , 摧毀宿主 , 或那個人 。
if we asked witnesses to identify the apple in this lineup , for example , we shouldn't be surprised by a unanimous verdict .	舉例來說 , 如果我們要求目擊證人辨識出這條線上的蘋果 , 我們不應該驚訝一個不可思議的版本 。
to test this idea , we recently performed an experiment in buenos aires , argentina , with more than 10 , 000 participants in a tedx event .	為了測試這個想法 , 我們最近在阿根廷的布宜諾斯空氣中做了一個實驗 , 在tedx事件中 , 有超過一萬名參與者 。
the man did as he was told , and shortly afterwards , mr . teszler received a visit from the white mayor of kings mountain .	當時他被告知 , 沒多久 , 特斯茲勒先生接到來自英國白人市長的訪問 。
and so i was always hearing them talk about their lives and how inspiring they were , and they were really sort of the most hardworking and constantly inspiring people i knew .	所以 , 我總是聽到他們談論他們的生活 , 以及他們有多鼓舞人心 , 他們真的是最努力、不斷鼓舞我認識的人 。
if you want to get to the phoenix islands , it's five days from fiji , it's five days from hawaii , it's five days from samoa .	如果你想到鳳凰群島 , 五天之後 , 距離夏威夷五天 , 距離薩莫拉五天 。
it's a historical fact that in 1885 , the average north carolina housewife walked 148 miles a year carrying 35 tons of water .	這是歷史上的事實 , 在1885年 , 北卡羅萊納州的家庭妻子每年走148英里 , 帶著35噸的水 。
going to a mosque regularly is actually linked to having more tolerant views of people of other faiths and greater civic engagement .	經常到清真寺和其他信仰的人有更寬容的看法有關 。
all the same elements of imagination and symbolism are there , but they're just partnered with player agency and system responsiveness .	想像力和象徵性的所有元素都在那裡 , 但它們只是和玩家機構合作 , 以及系統的反應 。
do you think i'll miss not knowing if my children are going to come home at the end of the day ? " she said " if you gave me 10 minutes my bags would be packed . "	你覺得我不知道我的孩子在最後會不會回家嗎 ? 」 她說: 「 如果你給我10分鐘的袋子 , 我的袋子會被包裝 。 」
and that's why we have unmanned marine vehicles , one type of which you've already met , which is sarbot , a square dolphin .	這就是為什麼我們已經遇到的海軍陸戰隊 , 其中一種你已經認識過的 , 那就是沙波 , 一條平方海豚 。
you can walk into a book store – right now ! – and buy at least ten books written by credentialed experts on how the hell you do it .	你可以走進一家書店 , 現在 ! 買了至少十本書 , 由信用專家所寫的 。
and if you've watched that movie , " ten commandments , " all of those big miracles that happen in egypt are done through this staff .	如果你看過這部電影 , 「 十誡 」 , 所有發生在埃及的巨大奇蹟都透過這個員工完成 。
it was built entirely by hand off bamboo scaffolding , people carrying these baskets of concrete on their heads , dumping them in the forms .	它完全是由竹子支架製成的 , 人們在頭上帶著這些混凝土的籃子 , 把它們丟到形式上 。
